GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Car, truck, or van:","Margin of Error; Car, truck, or van:","Estimate; Car, truck, or van: - Drove alone","Margin of Error; Car, truck, or van: - Drove alone","Estimate; Car, truck, or van: - Carpooled:","Margin of Error; Car, truck, or van: - Carpooled:","Estimate; Car, truck, or van: - Carpooled: - In 2-person carpool","Margin of Error; Car, truck, or van: - Carpooled: - In 2-person carpool","Estimate; Car, truck, or van: - Carpooled: - In 3-person carpool","Margin of Error; Car, truck, or van: - Carpooled: - In 3-person carpool","Estimate; Car, truck, or van: - Carpooled: - In 4-person carpool","Margin of Error; Car, truck, or van: - Carpooled: - In 4-person carpool","Estimate; Car, truck, or van: - Carpooled: - In 5- or 6-person carpool","Margin of Error; Car, truck, or van: - Carpooled: - In 5- or 6-person carpool","Estimate; Car, truck, or van: - Carpooled: - In 7-or-more-person carpool","Margin of Error; Car, truck, or van: - Carpooled: - In 7-or-more-person carpool",Estimate; Public transportation (excluding taxicab):,Margin of Error; Public transportation (excluding taxicab):,Estimate; Public transportation (excluding taxicab): - Bus or trolley bus,Margin of Error; Public transportation (excluding taxicab): - Bus or trolley bus,Estimate; Public transportation (excluding taxicab): - Streetcar or trolley car (carro publico in Puerto Rico),Margin of Error; Public transportation (excluding taxicab): - Streetcar or trolley car (carro publico in Puerto Rico),Estimate; Public transportation (excluding taxicab): - Subway or elevated,Margin of Error; Public transportation (excluding taxicab): - Subway or elevated,Estimate; Public transportation (excluding taxicab): - Railroad,Margin of Error; Public transportation (excluding taxicab): - Railroad,Estimate; Public transportation (excluding taxicab): - Ferryboat,Margin of Error; Public transportation (excluding taxicab): - Ferryboat,Estimate; Taxicab,Margin of Error; Taxicab,Estimate; Motorcycle,Margin of Error; Motorcycle,Estimate; Bicycle,Margin of Error; Bicycle,Estimate; Walked,Margin of Error; Walked,Estimate; Other means,Margin of Error; Other means,Estimate; Worked at home,Margin of Error; Worked at home
0500000US34005,34005,"Burlington County, New Jersey",221111,4258,199081,4712,186682,4864,12399,1708,10171,1714,1003,543,451,385,415,314,359,270,7581,1264,2504,674,24,39,1634,571,3419,903,0,200,101,168,212,181,910,415,3344,1328,1441,603,8441,1527
0500000US34007,34007,"Camden County, New Jersey",234603,5115,198454,4824,180385,4379,18069,2773,14665,2384,1689,778,489,418,494,413,732,738,19134,2091,8055,1609,229,279,7122,1323,3611,862,117,189,254,257,21,35,375,256,6429,1461,2149,761,7787,1408
0500000US34015,34015,"Gloucester County, New Jersey",135051,3258,125954,3229,116846,3335,9108,1518,7831,1430,641,455,429,303,48,79,159,160,2476,633,1268,513,134,222,560,264,514,297,0,200,0,200,0,200,690,413,2093,553,684,470,3154,746
0500000US34021,34021,"Mercer County, New Jersey",175905,3877,141669,4248,123753,4296,17916,2011,13901,1796,1783,751,1306,1111,589,542,337,301,14450,2235,7043,1695,0,200,432,308,6975,1352,0,200,296,211,0,200,1749,753,4473,1119,4315,1971,8953,1489
0500000US42017,42017,"Bucks County, Pennsylvania",313271,4691,280087,5382,257631,5633,22456,2648,18267,2342,3097,988,648,382,242,203,202,182,9230,1406,1539,678,22,45,794,520,6875,1262,0,172,37,61,473,304,835,447,5514,1610,1853,633,15242,2182
0500000US42029,42029,"Chester County, Pennsylvania",256864,3901,220290,4172,205168,4427,15122,2218,11532,1708,2127,748,661,558,479,409,323,337,8129,1471,1677,761,45,74,229,143,6178,1266,0,172,41,68,120,137,235,209,11093,2258,1093,408,15863,2013
0500000US42045,42045,"Delaware County, Pennsylvania",259728,4461,207736,4680,190348,4645,17388,2170,14290,1959,2182,1052,578,427,299,221,39,64,27135,2935,13404,2316,476,332,4590,1078,8665,1491,0,172,359,303,210,223,1289,934,11826,1806,1122,463,10051,1509
0500000US42091,42091,"Montgomery County, Pennsylvania",408506,5215,349722,5474,320348,5053,29374,2857,23463,2417,3432,966,1743,801,574,357,162,130,21858,2061,5263,1346,0,172,1427,571,15144,1624,24,40,164,162,327,280,1140,687,11851,1828,3041,1099,20403,2247
0500000US42101,42101,"Philadelphia County, Pennsylvania",626208,9834,365526,10136,312607,10199,52919,4718,38762,4386,7003,1530,2524,1098,2766,1123,1864,855,170120,7806,113307,7089,2266,827,34568,3556,19979,2616,0,172,1199,659,786,415,14177,2294,50488,3844,5668,1517,18244,2689
