GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Total: - Less than $10,000","Margin of Error; Total: - Less than $10,000","Estimate; Total: - $10,000 to $14,999","Margin of Error; Total: - $10,000 to $14,999","Estimate; Total: - $15,000 to $19,999","Margin of Error; Total: - $15,000 to $19,999","Estimate; Total: - $20,000 to $24,999","Margin of Error; Total: - $20,000 to $24,999","Estimate; Total: - $25,000 to $29,999","Margin of Error; Total: - $25,000 to $29,999","Estimate; Total: - $30,000 to $34,999","Margin of Error; Total: - $30,000 to $34,999","Estimate; Total: - $35,000 to $39,999","Margin of Error; Total: - $35,000 to $39,999","Estimate; Total: - $40,000 to $44,999","Margin of Error; Total: - $40,000 to $44,999","Estimate; Total: - $45,000 to $49,999","Margin of Error; Total: - $45,000 to $49,999","Estimate; Total: - $50,000 to $59,999","Margin of Error; Total: - $50,000 to $59,999","Estimate; Total: - $60,000 to $74,999","Margin of Error; Total: - $60,000 to $74,999","Estimate; Total: - $75,000 to $99,999","Margin of Error; Total: - $75,000 to $99,999","Estimate; Total: - $100,000 to $124,999","Margin of Error; Total: - $100,000 to $124,999","Estimate; Total: - $125,000 to $149,999","Margin of Error; Total: - $125,000 to $149,999","Estimate; Total: - $150,000 to $199,999","Margin of Error; Total: - $150,000 to $199,999","Estimate; Total: - $200,000 or more","Margin of Error; Total: - $200,000 or more"
0500000US34001,34001,"Atlantic County, New Jersey",16002,1461,2810,841,1538,649,1759,940,849,473,1183,576,244,235,678,427,1120,569,551,396,1776,886,1152,645,968,468,686,399,332,278,174,175,182,179
0500000US34003,34003,"Bergen County, New Jersey",21338,1749,1548,645,1899,906,842,408,595,345,1212,695,919,668,722,526,723,557,1192,645,758,418,2797,957,1746,644,2125,908,1282,676,1595,786,1383,544
0500000US34005,34005,"Burlington County, New Jersey",24060,1544,999,516,352,254,607,341,706,468,736,398,925,539,877,593,830,403,864,482,2557,874,4381,1163,3978,979,2357,705,1576,608,1153,494,1162,566
0500000US34007,34007,"Camden County, New Jersey",38668,2042,6614,1680,2830,865,2757,826,2110,850,1618,730,2797,1171,1802,752,1505,670,1465,710,2774,918,3150,951,3709,1006,2363,746,1234,605,1680,723,260,174
0500000US34011,34011,"Cumberland County, New Jersey",8306,1047,1572,795,986,560,523,318,131,128,399,284,543,441,342,258,221,213,728,486,478,307,414,313,678,339,790,471,162,162,74,66,265,270
0500000US34013,34013,"Essex County, New Jersey",113939,2937,15793,1562,8459,1468,8624,1401,7421,1477,7716,1185,6601,1422,4950,1094,5865,989,5032,1182,7805,1366,10615,1501,9647,1439,5313,1060,4309,822,3380,785,2409,726
0500000US34015,34015,"Gloucester County, New Jersey",9986,1114,877,514,703,546,409,330,322,266,645,480,134,122,164,192,480,331,518,386,584,285,870,634,1227,506,1514,715,435,279,748,307,356,311
0500000US34017,34017,"Hudson County, New Jersey",30972,1666,3427,862,1957,679,2741,1089,2233,736,1241,537,1209,555,2409,854,1339,593,1072,482,2772,870,2580,725,2113,640,3085,905,749,454,1233,568,812,506
0500000US34021,34021,"Mercer County, New Jersey",26463,1561,3750,1172,2765,966,1385,538,1764,674,1339,694,1249,676,1024,469,980,453,1120,570,1886,636,3489,995,2664,819,814,387,1025,567,678,381,531,314
0500000US34023,34023,"Middlesex County, New Jersey",27031,1583,1833,768,878,467,1215,702,1876,858,890,584,642,340,736,534,1441,704,1210,668,2695,1010,2499,827,3306,836,3552,1021,1820,876,1255,543,1183,439
0500000US34025,34025,"Monmouth County, New Jersey",17110,1521,1756,663,1325,525,526,317,628,396,1429,859,1590,591,670,477,1143,610,1788,896,1378,728,861,397,840,413,890,443,699,345,1006,615,581,331
0500000US34027,34027,"Morris County, New Jersey",5380,826,89,111,350,291,25,44,210,223,278,230,182,161,370,292,217,249,220,361,71,123,405,368,719,331,871,615,355,312,265,229,753,459
0500000US34031,34031,"Passaic County, New Jersey",21631,1623,3847,1198,2028,709,1062,483,1120,460,1397,618,1264,557,739,451,1056,396,831,583,1347,578,1873,779,1937,753,1487,540,207,203,697,583,739,426
0500000US34033,34033,"Salem County, New Jersey",3333,464,351,237,362,255,91,92,420,314,213,194,324,231,27,47,71,83,62,104,110,112,85,82,381,320,495,320,255,206,34,53,52,85
0500000US34035,34035,"Somerset County, New Jersey",9682,1078,347,348,699,444,419,381,367,388,648,482,494,508,108,166,670,470,382,317,808,487,765,363,1589,567,493,353,456,285,994,511,443,361
0500000US34039,34039,"Union County, New Jersey",41287,1666,4105,1226,2905,989,2223,964,2673,791,1960,865,2052,814,2339,998,1683,662,1181,529,3312,1071,4483,1012,5187,836,3380,865,1198,567,1299,549,1307,695
0500000US42003,42003,"Allegheny County, Pennsylvania",64011,2293,12561,1611,6456,1261,5019,889,5677,1169,3896,860,4343,1080,3360,847,2444,641,2758,732,4288,1015,3893,861,4920,953,2397,854,704,307,583,293,712,412
0500000US42011,42011,"Berks County, Pennsylvania",5570,873,430,310,301,223,734,446,188,181,342,310,280,226,338,274,347,250,62,104,330,277,265,238,805,578,729,538,204,215,66,110,149,206
0500000US42017,42017,"Bucks County, Pennsylvania",8410,822,1009,470,562,360,353,254,615,484,471,265,513,440,450,300,577,421,240,269,489,344,685,427,1154,505,560,340,283,207,226,185,223,175
0500000US42029,42029,"Chester County, Pennsylvania",10168,1017,948,500,398,296,707,468,545,353,773,542,623,483,758,552,155,139,271,219,1402,686,474,290,884,388,892,476,845,457,291,204,202,182
0500000US42043,42043,"Dauphin County, Pennsylvania",17531,1165,2981,783,904,448,1440,649,1229,634,1206,546,1207,576,1252,564,724,392,556,320,1341,532,1113,504,1095,461,1158,521,540,427,434,392,351,263
0500000US42045,42045,"Delaware County, Pennsylvania",39279,1739,3836,929,3419,845,2680,891,2693,873,1711,676,3302,1072,1991,691,1390,425,2047,702,3138,831,4682,1237,4058,971,2246,755,979,393,557,331,550,327
0500000US42049,42049,"Erie County, Pennsylvania",6313,981,1606,873,847,464,670,378,531,319,542,360,110,160,74,126,576,530,204,247,275,348,431,275,273,208,174,175,0,172,0,172,0,172
0500000US42071,42071,"Lancaster County, Pennsylvania",6700,1018,544,426,699,471,138,144,650,475,1068,780,101,133,593,515,835,590,242,306,352,338,410,302,242,162,335,317,285,306,206,244,0,172
0500000US42077,42077,"Lehigh County, Pennsylvania",7636,1117,1299,756,1310,621,95,121,339,349,590,360,400,255,477,362,30,54,673,609,85,108,1140,612,579,400,442,311,42,72,135,189,0,172
0500000US42089,42089,"Monroe County, Pennsylvania",6530,968,110,142,459,400,135,135,982,604,534,374,0,172,53,91,754,458,131,163,464,318,469,385,672,448,454,375,610,392,563,411,140,165
0500000US42091,42091,"Montgomery County, Pennsylvania",23142,1648,1750,730,998,513,839,403,1686,663,651,402,1425,528,1316,679,1101,532,527,302,2241,665,2290,639,2465,707,1816,549,1400,428,1304,470,1333,685
0500000US42095,42095,"Northampton County, Pennsylvania",4877,933,580,382,429,354,266,327,129,130,353,394,341,278,180,205,69,117,16,28,190,229,375,285,572,325,294,233,251,235,380,380,452,413
0500000US42101,42101,"Philadelphia County, Pennsylvania",253456,4727,51332,3860,23132,2752,18335,1992,18702,2204,15187,2158,16161,2291,15623,2208,14764,2205,9705,1795,18805,2271,19051,2652,16558,2007,8651,1441,3257,899,2184,822,2009,767
0500000US42133,42133,"York County, Pennsylvania",7877,905,1230,561,589,329,237,245,786,458,187,163,513,411,394,283,600,328,321,278,383,268,844,413,343,233,637,467,91,165,650,470,72,118
