GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Male:,Margin of Error; Male:,Estimate; Male: - Under 5 years,Margin of Error; Male: - Under 5 years,Estimate; Male: - 5 to 9 years,Margin of Error; Male: - 5 to 9 years,Estimate; Male: - 10 to 14 years,Margin of Error; Male: - 10 to 14 years,Estimate; Male: - 15 to 17 years,Margin of Error; Male: - 15 to 17 years,Estimate; Male: - 18 and 19 years,Margin of Error; Male: - 18 and 19 years,Estimate; Male: - 20 to 24 years,Margin of Error; Male: - 20 to 24 years,Estimate; Male: - 25 to 29 years,Margin of Error; Male: - 25 to 29 years,Estimate; Male: - 30 to 34 years,Margin of Error; Male: - 30 to 34 years,Estimate; Male: - 35 to 44 years,Margin of Error; Male: - 35 to 44 years,Estimate; Male: - 45 to 54 years,Margin of Error; Male: - 45 to 54 years,Estimate; Male: - 55 to 64 years,Margin of Error; Male: - 55 to 64 years,Estimate; Male: - 65 to 74 years,Margin of Error; Male: - 65 to 74 years,Estimate; Male: - 75 to 84 years,Margin of Error; Male: - 75 to 84 years,Estimate; Male: - 85 years and over,Margin of Error; Male: - 85 years and over,Estimate; Female:,Margin of Error; Female:,Estimate; Female: - Under 5 years,Margin of Error; Female: - Under 5 years,Estimate; Female: - 5 to 9 years,Margin of Error; Female: - 5 to 9 years,Estimate; Female: - 10 to 14 years,Margin of Error; Female: - 10 to 14 years,Estimate; Female: - 15 to 17 years,Margin of Error; Female: - 15 to 17 years,Estimate; Female: - 18 and 19 years,Margin of Error; Female: - 18 and 19 years,Estimate; Female: - 20 to 24 years,Margin of Error; Female: - 20 to 24 years,Estimate; Female: - 25 to 29 years,Margin of Error; Female: - 25 to 29 years,Estimate; Female: - 30 to 34 years,Margin of Error; Female: - 30 to 34 years,Estimate; Female: - 35 to 44 years,Margin of Error; Female: - 35 to 44 years,Estimate; Female: - 45 to 54 years,Margin of Error; Female: - 45 to 54 years,Estimate; Female: - 55 to 64 years,Margin of Error; Female: - 55 to 64 years,Estimate; Female: - 65 to 74 years,Margin of Error; Female: - 65 to 74 years,Estimate; Female: - 75 to 84 years,Margin of Error; Female: - 75 to 84 years,Estimate; Female: - 85 years and over,Margin of Error; Female: - 85 years and over
0500000US34001,34001,"Atlantic County, New Jersey",44368,2832,20263,1630,1749,464,2077,852,1719,616,1234,284,586,376,968,544,1419,446,1001,186,2529,192,2959,227,2113,167,1174,8,501,213,234,213,24105,1575,1504,194,1265,400,1880,531,1128,198,700,455,1957,626,1711,510,1551,432,3192,595,3439,366,2645,210,1684,259,1263,231,186,172
0500000US34003,34003,"Bergen County, New Jersey",53277,1786,25006,1221,1595,257,1779,781,1983,837,1948,592,1369,654,1769,687,1065,660,1240,775,3800,791,3880,356,2279,298,1504,98,689,139,106,139,28271,1104,1612,378,1286,716,2148,718,919,537,673,402,1756,441,1958,322,1838,143,4607,336,4548,291,3221,326,2046,115,1113,269,546,269
0500000US34005,34005,"Burlington County, New Jersey",73921,1903,37363,1132,2024,459,2408,835,3224,721,1967,102,1347,266,3479,572,2661,183,2334,174,5219,206,5839,172,3423,367,2039,198,1115,235,284,224,36558,1287,1832,476,2715,503,2325,569,1663,390,906,225,2607,331,2132,218,2305,289,4907,511,6143,270,4361,152,2627,123,1452,316,583,316
0500000US34007,34007,"Camden County, New Jersey",94751,2458,43562,1726,3544,586,2982,885,4345,822,2492,146,1711,47,3661,404,2670,519,2735,209,5803,562,5758,489,4352,96,2429,218,644,273,436,229,51189,1264,3550,423,3647,536,3462,650,2412,222,1558,198,3174,550,3699,297,3789,207,7130,235,7785,324,5446,377,3159,78,1520,336,858,317
0500000US34011,34011,"Cumberland County, New Jersey",33423,1623,18128,991,1127,198,921,455,1483,397,310,251,470,45,1513,284,2004,384,2454,631,3057,468,2517,120,1289,142,639,118,165,117,179,117,15295,1018,1279,233,1329,479,1230,504,1061,317,448,318,1047,319,978,183,1248,324,1896,194,1907,52,1406,32,871,104,437,137,158,136
0500000US34013,34013,"Essex County, New Jersey",311382,3534,142597,2211,10418,571,11035,1128,11314,1073,7151,330,4642,333,11822,485,9713,293,10375,368,20141,437,20469,603,13843,508,7375,131,3547,342,752,331,168785,1758,10811,355,11153,1197,10723,1133,7300,138,4586,318,12126,552,11914,297,12638,233,23996,615,24508,433,18914,361,11287,477,5806,596,3023,589
0500000US34015,34015,"Gloucester County, New Jersey",28684,2004,13013,1008,523,379,1155,708,910,489,613,347,1036,947,770,567,608,624,793,54,1690,145,2092,52,1560,149,792,198,340,93,131,93,15671,1245,1756,512,499,310,1291,568,849,266,223,275,770,509,1404,467,820,174,1879,413,2459,54,1891,198,1033,198,579,157,218,157
0500000US34017,34017,"Hudson County, New Jersey",80169,4231,37443,2132,2725,535,1666,662,3263,773,1745,247,1062,248,3367,536,3682,506,2712,253,6178,631,5272,565,3090,486,1509,150,831,210,341,303,42726,2556,2560,597,2675,657,2896,720,1805,408,1284,198,3333,278,4145,564,3217,585,6592,527,5695,731,4201,372,2423,261,1490,346,410,305
0500000US34021,34021,"Mercer County, New Jersey",74193,1919,34922,1182,2491,265,2139,701,3047,771,1651,136,1255,198,3359,812,2404,141,2412,97,5062,190,5074,166,3286,200,1748,45,923,149,71,85,39271,1040,2516,196,2701,718,2807,700,1763,198,1380,41,2919,297,2691,144,2567,178,5534,396,5955,451,4243,144,2223,277,1503,341,469,311
