GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Male:,Margin of Error; Male:,Estimate; Male: - Under 5 years,Margin of Error; Male: - Under 5 years,Estimate; Male: - 5 to 9 years,Margin of Error; Male: - 5 to 9 years,Estimate; Male: - 10 to 14 years,Margin of Error; Male: - 10 to 14 years,Estimate; Male: - 15 to 17 years,Margin of Error; Male: - 15 to 17 years,Estimate; Male: - 18 and 19 years,Margin of Error; Male: - 18 and 19 years,Estimate; Male: - 20 to 24 years,Margin of Error; Male: - 20 to 24 years,Estimate; Male: - 25 to 29 years,Margin of Error; Male: - 25 to 29 years,Estimate; Male: - 30 to 34 years,Margin of Error; Male: - 30 to 34 years,Estimate; Male: - 35 to 44 years,Margin of Error; Male: - 35 to 44 years,Estimate; Male: - 45 to 54 years,Margin of Error; Male: - 45 to 54 years,Estimate; Male: - 55 to 64 years,Margin of Error; Male: - 55 to 64 years,Estimate; Male: - 65 to 74 years,Margin of Error; Male: - 65 to 74 years,Estimate; Male: - 75 to 84 years,Margin of Error; Male: - 75 to 84 years,Estimate; Male: - 85 years and over,Margin of Error; Male: - 85 years and over,Estimate; Female:,Margin of Error; Female:,Estimate; Female: - Under 5 years,Margin of Error; Female: - Under 5 years,Estimate; Female: - 5 to 9 years,Margin of Error; Female: - 5 to 9 years,Estimate; Female: - 10 to 14 years,Margin of Error; Female: - 10 to 14 years,Estimate; Female: - 15 to 17 years,Margin of Error; Female: - 15 to 17 years,Estimate; Female: - 18 and 19 years,Margin of Error; Female: - 18 and 19 years,Estimate; Female: - 20 to 24 years,Margin of Error; Female: - 20 to 24 years,Estimate; Female: - 25 to 29 years,Margin of Error; Female: - 25 to 29 years,Estimate; Female: - 30 to 34 years,Margin of Error; Female: - 30 to 34 years,Estimate; Female: - 35 to 44 years,Margin of Error; Female: - 35 to 44 years,Estimate; Female: - 45 to 54 years,Margin of Error; Female: - 45 to 54 years,Estimate; Female: - 55 to 64 years,Margin of Error; Female: - 55 to 64 years,Estimate; Female: - 65 to 74 years,Margin of Error; Female: - 65 to 74 years,Estimate; Female: - 75 to 84 years,Margin of Error; Female: - 75 to 84 years,Estimate; Female: - 85 years and over,Margin of Error; Female: - 85 years and over
0500000US34001,34001,"Atlantic County, New Jersey",20986,4276,10598,2403,864,593,1137,483,990,635,641,369,229,281,670,600,1008,393,1018,470,1748,663,1176,522,695,407,339,356,83,141,0,200,10388,2276,1211,505,998,438,1351,520,529,412,32,64,617,466,584,325,662,424,1912,599,1318,517,812,398,257,256,105,145,0,200
0500000US34003,34003,"Bergen County, New Jersey",20616,3635,8216,1697,303,253,820,461,492,387,77,90,131,136,464,358,777,379,789,487,1876,666,1038,465,1025,398,275,197,149,121,0,200,12400,2334,721,409,1187,603,747,600,350,301,229,191,1235,471,1037,518,1152,544,1775,618,1840,573,1186,468,547,316,358,239,36,62
0500000US34005,34005,"Burlington County, New Jersey",10123,2752,6067,1654,0,200,631,478,396,317,112,194,343,293,973,738,314,417,1167,337,1073,582,500,379,189,184,369,302,0,200,0,200,4056,1319,158,190,560,329,300,252,0,200,0,200,690,358,487,265,302,242,588,344,290,280,281,232,196,197,204,254,0,200
0500000US34007,34007,"Camden County, New Jersey",44228,4788,22893,2807,2462,961,2381,854,1261,697,1125,406,550,348,2195,552,2424,654,2038,829,3527,763,2283,526,1662,509,657,278,328,298,0,200,21335,2658,1979,680,1871,727,1617,611,797,427,775,288,2022,682,1545,628,1431,664,3459,785,3160,586,1296,552,877,367,358,197,148,180
0500000US34013,34013,"Essex County, New Jersey",58747,6295,27586,3197,2187,999,2187,818,1667,709,1222,469,858,400,2415,850,1889,818,3300,895,4242,1003,3196,800,2668,866,1155,440,415,312,185,286,31161,4034,3576,1044,2412,878,1897,665,1101,498,522,388,2316,768,3309,1104,2352,752,4180,944,3539,838,3485,881,1850,615,522,283,100,116
0500000US34017,34017,"Hudson County, New Jersey",96113,10148,50229,5650,4867,1173,3928,1235,3400,1095,2234,590,775,416,3603,1224,4969,1399,4604,1176,7846,1341,6000,1195,5546,1231,1850,604,509,404,98,113,45884,5697,3086,1091,4309,1077,2501,906,1711,690,1206,499,3399,961,3890,953,4354,1074,7258,1150,7087,1333,3918,1038,2159,692,908,501,98,118
0500000US34023,34023,"Middlesex County, New Jersey",35789,6886,17120,2919,1117,580,1507,767,1761,1124,730,371,332,339,1165,590,785,527,1677,713,3128,923,2734,963,1486,672,593,397,105,168,0,200,18669,4483,1985,1038,2823,1758,1208,664,715,489,833,435,679,475,1091,748,973,515,3050,943,2774,933,1823,667,480,392,184,199,51,90
0500000US34025,34025,"Monmouth County, New Jersey",18484,4732,9139,2579,497,379,741,345,937,586,220,199,588,383,1312,695,937,515,925,510,1510,643,929,479,202,187,227,226,53,89,61,79,9345,2334,336,325,1071,636,907,576,242,225,44,75,1223,523,472,388,663,381,1775,608,1664,654,424,314,0,200,484,336,40,67
0500000US34027,34027,"Morris County, New Jersey",17716,4480,9110,2699,248,308,1487,1054,1224,725,559,337,193,218,300,302,1215,740,1198,695,1105,727,777,503,672,505,132,163,0,200,0,200,8606,2385,632,624,999,638,1149,585,202,213,10,18,373,257,838,425,834,617,1781,647,1137,473,557,296,62,82,32,55,0,200
