GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Total: - Less than $10,000","Margin of Error; Total: - Less than $10,000","Estimate; Total: - $10,000 to $14,999","Margin of Error; Total: - $10,000 to $14,999","Estimate; Total: - $15,000 to $19,999","Margin of Error; Total: - $15,000 to $19,999","Estimate; Total: - $20,000 to $24,999","Margin of Error; Total: - $20,000 to $24,999","Estimate; Total: - $25,000 to $29,999","Margin of Error; Total: - $25,000 to $29,999","Estimate; Total: - $30,000 to $34,999","Margin of Error; Total: - $30,000 to $34,999","Estimate; Total: - $35,000 to $39,999","Margin of Error; Total: - $35,000 to $39,999","Estimate; Total: - $40,000 to $44,999","Margin of Error; Total: - $40,000 to $44,999","Estimate; Total: - $45,000 to $49,999","Margin of Error; Total: - $45,000 to $49,999","Estimate; Total: - $50,000 to $59,999","Margin of Error; Total: - $50,000 to $59,999","Estimate; Total: - $60,000 to $74,999","Margin of Error; Total: - $60,000 to $74,999","Estimate; Total: - $75,000 to $99,999","Margin of Error; Total: - $75,000 to $99,999","Estimate; Total: - $100,000 to $124,999","Margin of Error; Total: - $100,000 to $124,999","Estimate; Total: - $125,000 to $149,999","Margin of Error; Total: - $125,000 to $149,999","Estimate; Total: - $150,000 to $199,999","Margin of Error; Total: - $150,000 to $199,999","Estimate; Total: - $200,000 or more","Margin of Error; Total: - $200,000 or more"
0500000US34003,34003,"Bergen County, New Jersey",5773,1130,524,286,314,225,307,234,455,370,444,290,178,186,83,101,148,188,173,144,507,294,311,228,661,374,803,477,272,237,310,218,283,200
0500000US34007,34007,"Camden County, New Jersey",12912,1380,1299,699,1548,745,1287,621,1007,560,530,428,833,589,661,597,660,469,463,483,1018,649,550,341,1720,875,527,386,118,148,260,233,431,498
0500000US34013,34013,"Essex County, New Jersey",19304,1981,3959,1108,958,469,1740,647,1346,757,962,554,1141,535,867,474,853,563,924,549,1606,587,1518,690,1544,651,1009,443,232,201,322,191,323,200
0500000US34017,34017,"Hudson County, New Jersey",28259,2830,1620,720,1760,721,1309,645,1084,564,2307,840,1624,648,1635,684,1562,672,1698,634,3694,1047,2223,811,3553,1114,1805,790,607,363,1421,665,357,259
0500000US34023,34023,"Middlesex County, New Jersey",10834,1800,212,178,489,486,311,414,325,263,740,543,497,390,961,572,654,496,477,325,778,551,1268,570,1940,969,1115,672,566,430,252,181,249,215
0500000US34031,34031,"Passaic County, New Jersey",20952,1924,1883,540,1610,589,1557,634,1334,617,1201,571,1123,665,1401,646,1401,503,475,328,1646,559,2110,925,1919,675,2006,898,444,330,477,387,365,343
0500000US34039,34039,"Union County, New Jersey",22993,2529,1312,549,809,475,1202,547,943,409,1361,751,957,425,996,478,1665,676,1898,763,1486,612,3291,1231,2661,933,2002,868,929,515,898,594,583,429
0500000US42011,42011,"Berks County, Pennsylvania",3836,931,330,260,371,339,140,162,237,307,158,143,107,124,172,151,290,205,243,206,432,483,440,305,632,410,219,210,0,174,65,111,0,174
0500000US42077,42077,"Lehigh County, Pennsylvania",7932,1396,1067,542,623,463,665,488,18,31,652,429,1094,695,327,290,173,181,66,81,510,429,1282,662,542,387,619,558,294,362,0,174,0,174
0500000US42101,42101,"Philadelphia County, Pennsylvania",31139,2365,5657,1222,2416,922,2943,1114,2763,859,1804,807,3252,1254,1039,437,949,539,1725,778,2053,1011,2045,894,2684,901,1030,482,634,436,0,174,145,185
