GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Total: - Less than $10,000","Margin of Error; Total: - Less than $10,000","Estimate; Total: - $10,000 to $14,999","Margin of Error; Total: - $10,000 to $14,999","Estimate; Total: - $15,000 to $19,999","Margin of Error; Total: - $15,000 to $19,999","Estimate; Total: - $20,000 to $24,999","Margin of Error; Total: - $20,000 to $24,999","Estimate; Total: - $25,000 to $29,999","Margin of Error; Total: - $25,000 to $29,999","Estimate; Total: - $30,000 to $34,999","Margin of Error; Total: - $30,000 to $34,999","Estimate; Total: - $35,000 to $39,999","Margin of Error; Total: - $35,000 to $39,999","Estimate; Total: - $40,000 to $44,999","Margin of Error; Total: - $40,000 to $44,999","Estimate; Total: - $45,000 to $49,999","Margin of Error; Total: - $45,000 to $49,999","Estimate; Total: - $50,000 to $59,999","Margin of Error; Total: - $50,000 to $59,999","Estimate; Total: - $60,000 to $74,999","Margin of Error; Total: - $60,000 to $74,999","Estimate; Total: - $75,000 to $99,999","Margin of Error; Total: - $75,000 to $99,999","Estimate; Total: - $100,000 to $124,999","Margin of Error; Total: - $100,000 to $124,999","Estimate; Total: - $125,000 to $149,999","Margin of Error; Total: - $125,000 to $149,999","Estimate; Total: - $150,000 to $199,999","Margin of Error; Total: - $150,000 to $199,999","Estimate; Total: - $200,000 or more","Margin of Error; Total: - $200,000 or more"
0500000US34001,34001,"Atlantic County, New Jersey",5706,716,521,405,83,133,73,122,246,239,591,380,268,278,407,340,59,102,47,76,482,285,777,439,949,438,499,305,243,228,248,281,213,217
0500000US34003,34003,"Bergen County, New Jersey",41126,1840,2808,723,1733,709,1276,642,1340,740,252,318,1678,575,936,535,1026,516,1217,561,2495,891,3184,952,6150,1184,4505,1033,3125,1016,4387,910,5014,1027
0500000US34005,34005,"Burlington County, New Jersey",5425,624,219,186,40,68,162,139,141,140,45,80,93,116,287,328,81,80,275,218,167,139,309,247,712,356,866,392,353,221,650,363,1025,468
0500000US34007,34007,"Camden County, New Jersey",7708,669,434,348,420,371,77,139,539,362,301,280,612,537,292,202,132,144,47,85,944,547,805,382,916,425,245,185,383,269,655,282,906,452
0500000US34013,34013,"Essex County, New Jersey",10249,1097,639,386,205,237,117,147,606,307,127,123,221,230,338,301,428,345,198,197,694,347,584,452,1363,492,1323,435,1105,482,1199,417,1102,380
0500000US34017,34017,"Hudson County, New Jersey",29183,1833,1885,700,1191,619,1028,586,896,504,1035,574,777,482,408,348,945,513,491,362,1943,634,3180,877,3211,802,3281,828,2190,796,2976,818,3746,1008
0500000US34021,34021,"Mercer County, New Jersey",10389,789,242,286,710,519,108,134,195,155,464,320,452,277,281,325,229,245,0,281,258,231,624,414,701,466,784,383,1094,439,1726,494,2521,790
0500000US34023,34023,"Middlesex County, New Jersey",51268,1872,1275,652,583,427,761,469,1211,517,581,367,1401,656,1325,730,788,423,959,405,2612,850,5823,1312,7960,1326,8824,1430,4782,992,7004,1306,5379,922
0500000US34025,34025,"Monmouth County, New Jersey",9376,807,300,227,457,359,182,185,405,356,261,321,0,281,129,161,69,113,60,98,298,228,407,339,1081,508,1486,534,983,407,854,493,2404,594
0500000US34027,34027,"Morris County, New Jersey",14129,831,178,161,44,75,105,121,373,290,182,215,221,249,187,258,121,144,625,469,464,293,1931,721,1835,609,1319,610,965,403,2370,644,3209,735
0500000US34031,34031,"Passaic County, New Jersey",6247,670,74,127,258,216,138,158,137,163,126,146,183,213,108,134,201,251,54,90,514,363,732,483,920,540,615,324,217,173,983,372,987,466
0500000US34035,34035,"Somerset County, New Jersey",14190,841,394,332,189,188,193,253,44,67,215,180,0,281,72,119,649,554,97,116,162,165,1204,543,2679,968,1602,733,1028,415,2992,689,2670,614
0500000US34039,34039,"Union County, New Jersey",7332,727,36,61,196,144,309,324,165,249,0,281,173,213,115,157,292,222,111,128,284,224,730,440,1142,478,852,502,1003,600,928,417,996,406
0500000US42003,42003,"Allegheny County, Pennsylvania",13146,1100,1280,647,595,402,322,251,694,503,438,407,530,281,821,555,355,284,1127,701,1126,586,948,474,1275,557,1015,508,616,340,711,324,1293,554
0500000US42017,42017,"Bucks County, Pennsylvania",6675,566,258,221,117,132,256,221,144,173,192,168,127,123,0,246,145,178,0,246,196,221,1240,437,1063,429,788,419,712,383,846,354,591,364
0500000US42045,42045,"Delaware County, Pennsylvania",8033,889,510,298,91,154,154,127,533,475,285,275,468,265,181,156,0,246,235,197,685,488,818,422,847,381,525,330,532,332,852,402,1317,494
0500000US42091,42091,"Montgomery County, Pennsylvania",16573,1052,903,424,185,223,223,203,208,204,441,326,750,371,1080,501,805,540,267,277,1398,653,1259,460,2803,728,2006,720,1081,507,1661,592,1503,600
0500000US42101,42101,"Philadelphia County, Pennsylvania",29739,2161,5915,1269,1570,607,1661,612,1552,642,1806,722,1808,687,1282,517,1673,587,803,359,2282,790,2692,710,2603,675,1747,614,434,276,1445,716,466,372
