GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Male:,Margin of Error; Male:,Estimate; Male: - Under 5 years,Margin of Error; Male: - Under 5 years,Estimate; Male: - 5 to 9 years,Margin of Error; Male: - 5 to 9 years,Estimate; Male: - 10 to 14 years,Margin of Error; Male: - 10 to 14 years,Estimate; Male: - 15 to 17 years,Margin of Error; Male: - 15 to 17 years,Estimate; Male: - 18 and 19 years,Margin of Error; Male: - 18 and 19 years,Estimate; Male: - 20 to 24 years,Margin of Error; Male: - 20 to 24 years,Estimate; Male: - 25 to 29 years,Margin of Error; Male: - 25 to 29 years,Estimate; Male: - 30 to 34 years,Margin of Error; Male: - 30 to 34 years,Estimate; Male: - 35 to 44 years,Margin of Error; Male: - 35 to 44 years,Estimate; Male: - 45 to 54 years,Margin of Error; Male: - 45 to 54 years,Estimate; Male: - 55 to 64 years,Margin of Error; Male: - 55 to 64 years,Estimate; Male: - 65 to 74 years,Margin of Error; Male: - 65 to 74 years,Estimate; Male: - 75 to 84 years,Margin of Error; Male: - 75 to 84 years,Estimate; Male: - 85 years and over,Margin of Error; Male: - 85 years and over,Estimate; Female:,Margin of Error; Female:,Estimate; Female: - Under 5 years,Margin of Error; Female: - Under 5 years,Estimate; Female: - 5 to 9 years,Margin of Error; Female: - 5 to 9 years,Estimate; Female: - 10 to 14 years,Margin of Error; Female: - 10 to 14 years,Estimate; Female: - 15 to 17 years,Margin of Error; Female: - 15 to 17 years,Estimate; Female: - 18 and 19 years,Margin of Error; Female: - 18 and 19 years,Estimate; Female: - 20 to 24 years,Margin of Error; Female: - 20 to 24 years,Estimate; Female: - 25 to 29 years,Margin of Error; Female: - 25 to 29 years,Estimate; Female: - 30 to 34 years,Margin of Error; Female: - 30 to 34 years,Estimate; Female: - 35 to 44 years,Margin of Error; Female: - 35 to 44 years,Estimate; Female: - 45 to 54 years,Margin of Error; Female: - 45 to 54 years,Estimate; Female: - 55 to 64 years,Margin of Error; Female: - 55 to 64 years,Estimate; Female: - 65 to 74 years,Margin of Error; Female: - 65 to 74 years,Estimate; Female: - 75 to 84 years,Margin of Error; Female: - 75 to 84 years,Estimate; Female: - 85 years and over,Margin of Error; Female: - 85 years and over
0500000US34001,34001,"Atlantic County, New Jersey",44005,1954,20082,1168,1587,211,2054,817,1253,712,928,592,728,506,1902,661,1209,729,1126,483,2402,457,3102,84,1928,118,1293,368,464,389,106,186,23923,1179,1733,334,1434,699,1921,730,1562,622,489,288,2321,540,883,496,1518,317,3055,572,3546,169,2536,180,1609,281,751,262,565,238
0500000US34003,34003,"Bergen County, New Jersey",49811,2143,22464,1600,1816,759,1867,750,1676,709,574,541,576,351,1487,426,1576,228,1569,164,3512,253,3275,505,2369,132,1402,281,652,134,113,134,27347,1565,1172,798,1385,631,1614,674,1947,566,579,275,1522,387,1524,288,1936,420,4105,621,4526,208,3464,368,2127,117,915,287,531,222
0500000US34005,34005,"Burlington County, New Jersey",74845,2199,38365,1359,2871,285,2262,611,2870,701,1957,191,1330,281,4067,583,2771,203,2256,64,5248,438,6011,257,3461,169,2016,281,1058,243,187,239,36480,1354,2114,454,2438,734,2384,727,1657,432,1104,281,2122,376,2351,175,2362,295,5046,483,6115,340,4123,323,2708,115,1620,317,336,307
0500000US34007,34007,"Camden County, New Jersey",97319,2353,44604,1048,3670,367,3863,693,4121,727,2769,428,1405,375,3138,424,2776,260,2798,84,5909,288,6359,281,4237,281,2299,281,1046,177,214,145,52715,1498,3590,259,3259,876,4143,874,2951,235,1556,260,3385,724,3636,150,3755,164,7210,476,7956,339,5854,91,3136,281,1285,389,999,378
0500000US34011,34011,"Cumberland County, New Jersey",32075,1744,18840,1353,932,591,1184,495,1474,504,847,234,404,370,2317,486,1387,461,1808,896,3751,841,2510,15,1356,127,552,20,245,67,73,67,13235,766,834,304,1179,509,821,365,678,174,462,301,1166,330,818,149,767,165,1871,135,1943,281,1342,24,763,14,487,142,104,141
0500000US34013,34013,"Essex County, New Jersey",319381,2973,146143,1540,10999,541,11250,1405,12344,1497,7981,483,5000,231,11242,327,10204,276,10094,292,21213,372,20928,399,13542,359,7165,363,3131,511,1050,501,173238,1849,11377,489,10957,1500,12135,1406,7691,297,5168,90,12479,282,11902,431,12982,311,25027,552,25231,613,18575,132,11063,313,6371,606,2280,608
0500000US34015,34015,"Gloucester County, New Jersey",28775,1528,14039,1095,805,294,2139,716,708,444,785,408,978,398,904,481,689,400,737,474,1742,496,2066,192,1362,140,783,236,286,168,55,93,14736,1030,761,326,867,486,1438,403,821,397,384,290,1333,452,527,325,532,476,2637,480,2253,237,1546,315,1006,280,484,243,147,124
0500000US34017,34017,"Hudson County, New Jersey",82880,3579,38552,1821,2581,451,2868,739,2228,726,1723,276,1123,241,3517,405,3359,392,3198,295,5724,429,5777,478,3649,480,2195,398,610,401,0,281,44328,2057,2598,388,2135,559,2935,576,2157,301,1770,350,3756,534,2847,487,3868,352,6671,568,6710,603,4381,342,2765,365,1364,227,371,197
0500000US34021,34021,"Mercer County, New Jersey",75871,1500,36198,1035,2794,150,1501,529,4278,505,1834,281,1447,619,3078,632,2438,107,2455,278,5122,246,5119,173,3248,198,1823,131,793,197,268,197,39673,797,2547,233,3004,599,2210,622,1878,238,1622,684,2834,675,2683,113,2590,251,5868,333,5730,278,4244,281,2456,281,1577,250,430,250
0500000US34023,34023,"Middlesex County, New Jersey",74513,2346,35676,1309,2406,413,2217,623,3197,632,1780,439,1666,708,2840,555,2413,156,2061,462,5338,239,5819,287,3594,179,1545,88,651,154,149,154,38837,1561,2252,283,2166,649,2518,669,1642,267,765,392,3928,778,2386,134,2515,239,6110,510,6323,351,4393,250,2201,59,1129,321,509,322
0500000US34025,34025,"Monmouth County, New Jersey",46068,1721,21580,1102,1905,389,1164,584,2350,585,1359,281,877,542,1333,504,1253,222,1456,326,2650,269,2956,343,2254,77,1117,145,613,241,293,241,24488,990,1482,187,1623,570,1612,703,1376,121,831,129,1621,251,1603,61,1260,372,3155,370,4000,267,2770,117,1705,338,754,297,696,310
0500000US34027,34027,"Morris County, New Jersey",15971,975,7168,798,377,243,431,288,681,281,295,303,515,350,351,221,148,141,933,587,792,511,1306,526,1107,174,166,162,66,97,0,281,8803,588,258,202,301,270,891,276,641,260,214,218,556,319,627,382,400,402,1533,220,1441,110,930,281,539,279,311,245,161,182
0500000US34029,34029,"Ocean County, New Jersey",16710,2009,8299,894,358,295,532,492,779,363,683,328,37,67,908,412,717,482,518,454,1351,448,906,422,995,345,231,152,149,153,135,205,8411,1511,725,421,521,348,900,514,305,271,110,181,435,429,722,533,659,644,1188,590,975,581,799,157,736,243,336,227,0,281
0500000US34031,34031,"Passaic County, New Jersey",60731,1979,27733,1243,2450,513,1445,613,2491,707,1686,147,1425,703,2774,853,1358,715,1553,281,3906,263,3748,223,2708,231,1191,502,656,477,342,376,32998,1167,1819,447,2519,733,1677,646,1524,150,1512,713,2428,706,2241,262,2320,350,4741,242,4917,290,3703,347,2215,65,803,260,579,260
