GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Male:,Margin of Error; Male:,Estimate; Male: - Under 5 years,Margin of Error; Male: - Under 5 years,Estimate; Male: - 5 to 9 years,Margin of Error; Male: - 5 to 9 years,Estimate; Male: - 10 to 14 years,Margin of Error; Male: - 10 to 14 years,Estimate; Male: - 15 to 17 years,Margin of Error; Male: - 15 to 17 years,Estimate; Male: - 18 and 19 years,Margin of Error; Male: - 18 and 19 years,Estimate; Male: - 20 to 24 years,Margin of Error; Male: - 20 to 24 years,Estimate; Male: - 25 to 29 years,Margin of Error; Male: - 25 to 29 years,Estimate; Male: - 30 to 34 years,Margin of Error; Male: - 30 to 34 years,Estimate; Male: - 35 to 44 years,Margin of Error; Male: - 35 to 44 years,Estimate; Male: - 45 to 54 years,Margin of Error; Male: - 45 to 54 years,Estimate; Male: - 55 to 64 years,Margin of Error; Male: - 55 to 64 years,Estimate; Male: - 65 to 74 years,Margin of Error; Male: - 65 to 74 years,Estimate; Male: - 75 to 84 years,Margin of Error; Male: - 75 to 84 years,Estimate; Male: - 85 years and over,Margin of Error; Male: - 85 years and over,Estimate; Female:,Margin of Error; Female:,Estimate; Female: - Under 5 years,Margin of Error; Female: - Under 5 years,Estimate; Female: - 5 to 9 years,Margin of Error; Female: - 5 to 9 years,Estimate; Female: - 10 to 14 years,Margin of Error; Female: - 10 to 14 years,Estimate; Female: - 15 to 17 years,Margin of Error; Female: - 15 to 17 years,Estimate; Female: - 18 and 19 years,Margin of Error; Female: - 18 and 19 years,Estimate; Female: - 20 to 24 years,Margin of Error; Female: - 20 to 24 years,Estimate; Female: - 25 to 29 years,Margin of Error; Female: - 25 to 29 years,Estimate; Female: - 30 to 34 years,Margin of Error; Female: - 30 to 34 years,Estimate; Female: - 35 to 44 years,Margin of Error; Female: - 35 to 44 years,Estimate; Female: - 45 to 54 years,Margin of Error; Female: - 45 to 54 years,Estimate; Female: - 55 to 64 years,Margin of Error; Female: - 55 to 64 years,Estimate; Female: - 65 to 74 years,Margin of Error; Female: - 65 to 74 years,Estimate; Female: - 75 to 84 years,Margin of Error; Female: - 75 to 84 years,Estimate; Female: - 85 years and over,Margin of Error; Female: - 85 years and over
0500000US34001,34001,"Atlantic County, New Jersey",21428,730,10703,388,762,198,907,373,786,373,630,276,358,174,454,198,675,198,580,198,1648,198,1723,134,1234,120,685,235,112,136,149,183,10725,586,629,155,514,283,690,316,214,209,113,144,985,394,599,400,735,67,1889,132,1862,243,1472,103,604,216,345,206,74,94
0500000US34003,34003,"Bergen County, New Jersey",134508,2268,63845,1421,3917,536,4830,846,3224,808,2793,286,1579,93,3314,198,4307,226,5384,131,11741,344,10137,357,7165,124,3825,141,1233,288,396,223,70663,1274,4142,378,4794,970,3770,947,2733,144,1359,50,3395,87,4912,185,5930,275,13044,607,11851,392,7956,241,4232,177,1488,502,1057,502
0500000US34005,34005,"Burlington County, New Jersey",20437,1139,10167,569,909,139,912,318,672,257,463,172,34,71,651,203,582,151,885,44,1806,120,1469,35,956,168,371,200,457,189,0,198,10270,773,484,341,1151,364,359,324,342,147,178,154,483,260,605,215,906,153,1822,251,1578,198,1161,169,758,229,374,225,69,92
0500000US34007,34007,"Camden County, New Jersey",27084,849,13130,437,995,92,588,281,1283,310,559,110,379,334,848,570,931,563,972,657,1906,629,1881,145,1505,198,833,305,428,289,22,36,13954,564,369,377,919,343,960,314,598,134,203,191,1324,582,715,567,1228,88,2565,110,2013,118,1727,198,821,293,307,250,205,241
0500000US34013,34013,"Essex County, New Jersey",36482,1417,17463,948,1256,244,1129,500,1186,423,654,113,897,376,650,321,1245,76,1320,97,3092,196,2566,165,1840,353,1198,261,222,192,208,204,19019,686,1216,219,1400,452,1050,428,644,85,730,372,1258,452,741,399,1617,67,3540,237,3019,132,2133,301,1144,97,527,137,0,198
0500000US34015,34015,"Gloucester County, New Jersey",8643,450,4330,479,255,252,796,262,476,288,260,231,101,102,118,192,296,217,524,282,762,321,179,135,408,227,155,166,0,198,0,198,4313,453,446,280,362,284,137,162,0,198,0,198,216,204,504,196,272,266,633,328,726,327,996,216,21,39,0,198,0,198
0500000US34017,34017,"Hudson County, New Jersey",87569,1699,44114,1076,2951,371,2018,463,1496,443,1138,301,725,198,3131,116,7603,176,7396,95,7087,506,4243,221,3626,185,1887,183,582,190,231,181,43455,970,2872,353,2444,559,1065,455,1019,198,561,35,2800,332,6819,313,6592,200,6829,364,4841,246,4190,214,2304,111,798,203,321,194
0500000US34021,34021,"Mercer County, New Jersey",33077,2107,16247,1055,1048,258,1374,555,1291,528,701,326,625,236,946,243,888,316,784,480,3518,662,2426,116,1457,198,855,247,334,231,0,198,16830,1270,1193,147,2029,632,497,347,593,318,533,253,1111,566,1192,550,1306,256,3272,442,2266,303,1574,60,668,238,177,179,419,269
0500000US34023,34023,"Middlesex County, New Jersey",178840,2238,89394,1110,6853,293,6746,965,6880,995,3120,206,2283,308,5552,269,6339,175,8388,194,17666,236,11784,288,7804,218,4061,226,1203,298,715,298,89446,1317,7006,376,8556,791,4102,776,2898,260,2224,211,5601,173,7794,115,9795,198,15661,568,11613,180,7613,277,4226,213,1665,325,692,325
0500000US34025,34025,"Monmouth County, New Jersey",31963,1204,14889,829,700,286,860,553,1348,504,623,221,408,48,1138,346,370,262,879,66,2127,395,2971,198,2005,198,657,427,631,438,172,224,17074,582,751,362,703,311,1859,351,808,86,309,224,764,236,923,84,973,222,2996,30,3283,198,2106,198,922,224,521,148,156,148
0500000US34027,34027,"Morris County, New Jersey",45118,1780,21797,1000,1301,422,1624,430,1763,448,809,174,431,95,837,155,1600,138,2026,118,3859,336,3250,261,2340,158,1438,198,519,156,0,198,23321,1077,1715,268,1652,606,1429,547,810,157,355,100,897,123,1795,103,2121,184,4197,291,3716,199,2523,204,1282,480,453,338,376,369
0500000US34029,34029,"Ocean County, New Jersey",9812,1044,4791,488,263,246,193,149,647,204,406,187,52,77,154,166,153,195,333,325,1101,386,424,106,558,57,423,107,68,80,16,30,5021,678,123,129,60,102,657,255,102,119,20,36,204,244,428,210,621,579,646,383,745,421,667,107,539,207,96,115,113,164
0500000US34031,34031,"Passaic County, New Jersey",26556,939,13117,718,1050,380,434,319,1497,336,678,271,806,259,411,245,749,225,815,471,2134,474,1941,92,1892,399,551,356,159,188,0,198,13439,610,975,379,767,252,951,257,503,278,164,172,873,348,1097,108,1205,91,2133,49,1787,231,1712,71,323,300,778,340,171,198
0500000US34035,34035,"Somerset County, New Jersey",47599,1462,23447,648,1708,325,1925,645,2202,629,1001,198,260,359,1083,428,1240,154,1686,158,4781,122,3733,242,2023,241,1354,324,244,262,207,238,24152,1066,1407,469,2084,649,1795,592,982,122,187,201,785,340,1399,207,2241,131,4892,453,3909,198,2386,198,1617,234,383,235,85,132
0500000US34039,34039,"Union County, New Jersey",24780,1371,12122,781,1287,414,579,356,657,295,279,190,526,455,780,436,524,359,986,62,2408,449,1616,398,1470,198,744,215,183,161,83,135,12658,867,426,315,676,395,802,447,403,206,326,281,1013,430,583,385,1121,94,2301,295,2043,224,1618,84,829,198,483,58,34,58
0500000US42003,42003,"Allegheny County, Pennsylvania",35430,1343,17441,860,1171,331,736,350,1077,409,534,118,614,263,2210,394,2182,263,2089,122,2848,384,1811,25,1045,82,984,100,104,110,36,59,17989,713,1347,223,1421,274,702,244,423,161,843,372,1586,405,2256,59,2194,147,2908,288,1804,218,1299,73,986,188,102,118,118,137
0500000US42017,42017,"Bucks County, Pennsylvania",24741,1299,12468,812,710,342,1051,500,980,412,761,322,231,289,755,308,688,367,1022,52,2045,211,1873,188,1310,74,766,198,175,138,101,134,12273,689,563,292,1377,424,703,345,232,233,351,231,422,231,927,94,1150,118,2046,266,1972,197,1463,92,671,237,396,232,0,168
0500000US42027,42027,"Centre County, Pennsylvania",8910,425,4689,390,160,219,188,161,207,167,57,85,306,352,2103,495,648,507,179,169,200,209,576,309,65,104,0,168,0,168,0,168,4221,276,48,75,144,133,0,168,297,191,518,338,1307,483,418,413,191,187,385,289,764,351,149,128,0,168,0,168,0,168
0500000US42029,42029,"Chester County, Pennsylvania",19404,1026,9309,626,939,190,1252,296,454,267,290,205,220,169,339,231,227,213,905,168,2256,218,1250,125,378,218,697,227,66,113,36,63,10095,621,948,184,823,445,870,488,187,188,53,74,298,241,899,252,1079,119,2223,184,1407,168,768,168,419,134,121,122,0,168
0500000US42043,42043,"Dauphin County, Pennsylvania",8692,544,4310,538,261,234,365,174,291,164,233,227,127,195,181,221,0,168,279,419,1477,455,583,168,388,284,125,179,0,168,0,168,4382,560,180,264,359,258,306,191,62,109,205,198,183,201,357,224,253,226,894,326,729,306,287,284,189,180,378,347,0,168
0500000US42045,42045,"Delaware County, Pennsylvania",26710,1213,12712,665,933,163,731,298,1023,312,695,168,539,352,470,305,987,81,980,74,2175,183,1851,92,1297,168,706,13,121,93,204,93,13998,661,804,160,770,484,1265,621,495,181,638,355,688,285,1266,126,1251,87,2388,152,1952,73,1341,128,700,114,366,108,74,108
0500000US42049,42049,"Erie County, Pennsylvania",3277,341,1529,269,69,115,37,68,126,136,84,60,76,94,248,89,122,69,270,174,279,165,70,63,38,47,110,112,0,168,0,168,1748,197,45,76,71,69,114,63,64,56,279,160,202,132,30,51,135,130,355,99,118,98,153,81,143,126,39,64,0,168
0500000US42071,42071,"Lancaster County, Pennsylvania",9965,730,4449,368,216,157,329,206,566,206,116,100,222,170,401,154,295,174,318,246,779,298,645,339,287,256,171,179,0,168,104,168,5516,692,430,230,273,208,617,283,180,141,204,318,730,416,0,168,384,318,957,301,551,283,748,456,340,258,0,168,102,166
0500000US42077,42077,"Lehigh County, Pennsylvania",9909,948,5101,648,569,297,318,261,453,292,188,146,154,178,221,208,238,312,361,267,887,381,820,337,686,162,93,108,67,112,46,74,4808,544,24,49,323,198,569,274,234,265,0,168,0,168,426,341,814,379,1010,121,470,230,605,201,206,192,127,130,0,168
0500000US42091,42091,"Montgomery County, Pennsylvania",51524,1532,24530,927,1522,318,1590,469,1912,510,1061,126,517,274,1352,294,2016,114,2265,210,4574,234,3683,142,2256,163,1143,274,578,103,61,103,26994,865,1461,282,1687,406,1886,403,973,162,779,337,1295,362,2255,89,2628,165,5139,155,3975,123,2600,174,1442,114,745,223,129,204
0500000US42095,42095,"Northampton County, Pennsylvania",7844,583,4231,494,95,106,428,292,299,255,255,181,193,271,330,240,104,115,661,337,604,309,468,275,399,320,222,237,79,120,94,172,3613,421,190,192,283,243,132,136,160,137,167,164,180,145,572,249,212,159,500,294,759,287,393,153,23,42,0,168,42,87
0500000US42101,42101,"Philadelphia County, Pennsylvania",99154,1732,47986,1078,2987,524,2642,679,2698,668,1649,76,1935,204,6050,270,5451,311,4157,467,6743,301,5645,255,4655,134,2215,47,1118,130,41,73,51168,989,2946,341,1843,673,2886,788,1672,84,2206,149,6031,267,6449,215,4785,190,6925,344,6184,324,5068,125,2616,168,1204,249,353,228
