GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Male:,Margin of Error; Male:,Estimate; Male: - Under 5 years,Margin of Error; Male: - Under 5 years,Estimate; Male: - 5 to 9 years,Margin of Error; Male: - 5 to 9 years,Estimate; Male: - 10 to 14 years,Margin of Error; Male: - 10 to 14 years,Estimate; Male: - 15 to 17 years,Margin of Error; Male: - 15 to 17 years,Estimate; Male: - 18 and 19 years,Margin of Error; Male: - 18 and 19 years,Estimate; Male: - 20 to 24 years,Margin of Error; Male: - 20 to 24 years,Estimate; Male: - 25 to 29 years,Margin of Error; Male: - 25 to 29 years,Estimate; Male: - 30 to 34 years,Margin of Error; Male: - 30 to 34 years,Estimate; Male: - 35 to 44 years,Margin of Error; Male: - 35 to 44 years,Estimate; Male: - 45 to 54 years,Margin of Error; Male: - 45 to 54 years,Estimate; Male: - 55 to 64 years,Margin of Error; Male: - 55 to 64 years,Estimate; Male: - 65 to 74 years,Margin of Error; Male: - 65 to 74 years,Estimate; Male: - 75 to 84 years,Margin of Error; Male: - 75 to 84 years,Estimate; Male: - 85 years and over,Margin of Error; Male: - 85 years and over,Estimate; Female:,Margin of Error; Female:,Estimate; Female: - Under 5 years,Margin of Error; Female: - Under 5 years,Estimate; Female: - 5 to 9 years,Margin of Error; Female: - 5 to 9 years,Estimate; Female: - 10 to 14 years,Margin of Error; Female: - 10 to 14 years,Estimate; Female: - 15 to 17 years,Margin of Error; Female: - 15 to 17 years,Estimate; Female: - 18 and 19 years,Margin of Error; Female: - 18 and 19 years,Estimate; Female: - 20 to 24 years,Margin of Error; Female: - 20 to 24 years,Estimate; Female: - 25 to 29 years,Margin of Error; Female: - 25 to 29 years,Estimate; Female: - 30 to 34 years,Margin of Error; Female: - 30 to 34 years,Estimate; Female: - 35 to 44 years,Margin of Error; Female: - 35 to 44 years,Estimate; Female: - 45 to 54 years,Margin of Error; Female: - 45 to 54 years,Estimate; Female: - 55 to 64 years,Margin of Error; Female: - 55 to 64 years,Estimate; Female: - 65 to 74 years,Margin of Error; Female: - 65 to 74 years,Estimate; Female: - 75 to 84 years,Margin of Error; Female: - 75 to 84 years,Estimate; Female: - 85 years and over,Margin of Error; Female: - 85 years and over
0500000US34001,34001,"Atlantic County, New Jersey",22338,779,10845,608,698,114,645,335,805,446,719,281,246,196,714,196,677,111,624,200,1441,227,1844,39,1298,277,922,234,212,234,0,200,11493,405,592,154,539,291,985,345,355,267,365,250,528,249,805,87,765,76,2014,200,1826,200,1526,200,596,303,367,186,230,162
0500000US34003,34003,"Bergen County, New Jersey",145945,1838,69514,1113,4467,368,5120,776,4285,848,2790,164,1458,133,3402,317,4478,178,5522,228,12405,264,10610,393,8067,240,4617,65,2049,222,244,215,76431,988,4364,299,4059,899,4626,861,2807,179,1285,161,3893,185,5022,307,6542,70,14050,249,12411,231,9241,251,5144,181,2221,397,766,388
0500000US34005,34005,"Burlington County, New Jersey",21149,1082,10035,565,620,317,738,289,870,275,351,245,100,164,548,327,750,290,840,14,1869,200,1191,195,1189,200,707,219,262,222,0,200,11114,680,699,191,612,297,840,303,360,230,185,193,132,206,1253,301,991,66,1896,292,1473,161,1311,160,837,196,379,187,146,124
0500000US34007,34007,"Camden County, New Jersey",28429,1209,13334,832,830,268,1031,407,939,368,494,282,188,233,868,469,1136,579,952,145,2101,180,1791,257,1535,16,1150,240,129,124,190,180,15095,709,938,149,1313,365,793,386,767,280,0,200,953,471,1348,467,1178,191,2343,255,1996,157,1819,310,1238,300,93,158,316,277
0500000US34013,34013,"Essex County, New Jersey",39125,1344,18747,808,1396,142,349,254,1868,582,656,207,469,228,1146,283,1405,200,1466,95,3302,217,2742,144,2018,117,1373,331,449,312,108,172,20378,709,1186,236,982,439,1111,369,768,200,651,356,1007,356,1237,206,1696,132,3912,217,3001,166,2546,72,1614,422,366,337,301,353
0500000US34015,34015,"Gloucester County, New Jersey",8622,571,4246,507,312,251,749,287,84,133,267,228,0,200,141,206,544,416,62,124,614,295,700,295,175,109,575,127,23,40,0,200,4376,441,424,265,279,188,492,296,170,145,61,112,242,173,50,81,231,186,931,271,481,258,515,200,439,71,16,30,45,67
0500000US34017,34017,"Hudson County, New Jersey",96580,1640,48882,1109,3380,356,1875,459,1357,469,1182,293,672,401,3435,428,7999,305,8426,354,9102,338,4468,311,3767,175,2372,62,680,274,167,250,47698,928,3544,259,1568,528,1686,507,1047,100,123,139,3464,323,7174,189,7408,292,8013,497,5212,194,4616,121,2600,194,760,311,483,330
0500000US34021,34021,"Mercer County, New Jersey",37582,945,18195,535,1194,211,2082,308,955,309,634,276,496,220,776,352,1443,459,1267,200,3469,137,2777,76,1654,200,919,278,488,275,41,69,19387,649,1082,267,1480,458,1307,415,938,276,620,359,1477,359,1132,200,1574,200,3731,107,2671,213,1846,153,994,88,504,101,31,55
0500000US34023,34023,"Middlesex County, New Jersey",189890,4269,94598,2282,7247,407,7293,869,6309,941,3642,200,2400,265,5582,306,6606,388,8534,620,18620,392,12587,268,8490,472,4994,120,2112,228,182,216,95292,2123,6892,601,7291,813,6442,789,3069,219,2334,159,5975,106,7472,621,9196,566,17800,205,12202,307,8579,415,5138,85,2356,341,546,320
