GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Male:,Margin of Error; Male:,Estimate; Male: - Under 5 years,Margin of Error; Male: - Under 5 years,Estimate; Male: - 5 to 9 years,Margin of Error; Male: - 5 to 9 years,Estimate; Male: - 10 to 14 years,Margin of Error; Male: - 10 to 14 years,Estimate; Male: - 15 to 17 years,Margin of Error; Male: - 15 to 17 years,Estimate; Male: - 18 and 19 years,Margin of Error; Male: - 18 and 19 years,Estimate; Male: - 20 to 24 years,Margin of Error; Male: - 20 to 24 years,Estimate; Male: - 25 to 29 years,Margin of Error; Male: - 25 to 29 years,Estimate; Male: - 30 to 34 years,Margin of Error; Male: - 30 to 34 years,Estimate; Male: - 35 to 44 years,Margin of Error; Male: - 35 to 44 years,Estimate; Male: - 45 to 54 years,Margin of Error; Male: - 45 to 54 years,Estimate; Male: - 55 to 64 years,Margin of Error; Male: - 55 to 64 years,Estimate; Male: - 65 to 74 years,Margin of Error; Male: - 65 to 74 years,Estimate; Male: - 75 to 84 years,Margin of Error; Male: - 75 to 84 years,Estimate; Male: - 85 years and over,Margin of Error; Male: - 85 years and over,Estimate; Female:,Margin of Error; Female:,Estimate; Female: - Under 5 years,Margin of Error; Female: - Under 5 years,Estimate; Female: - 5 to 9 years,Margin of Error; Female: - 5 to 9 years,Estimate; Female: - 10 to 14 years,Margin of Error; Female: - 10 to 14 years,Estimate; Female: - 15 to 17 years,Margin of Error; Female: - 15 to 17 years,Estimate; Female: - 18 and 19 years,Margin of Error; Female: - 18 and 19 years,Estimate; Female: - 20 to 24 years,Margin of Error; Female: - 20 to 24 years,Estimate; Female: - 25 to 29 years,Margin of Error; Female: - 25 to 29 years,Estimate; Female: - 30 to 34 years,Margin of Error; Female: - 30 to 34 years,Estimate; Female: - 35 to 44 years,Margin of Error; Female: - 35 to 44 years,Estimate; Female: - 45 to 54 years,Margin of Error; Female: - 45 to 54 years,Estimate; Female: - 55 to 64 years,Margin of Error; Female: - 55 to 64 years,Estimate; Female: - 65 to 74 years,Margin of Error; Female: - 65 to 74 years,Estimate; Female: - 75 to 84 years,Margin of Error; Female: - 75 to 84 years,Estimate; Female: - 85 years and over,Margin of Error; Female: - 85 years and over
0500000US34001,34001,"Atlantic County, New Jersey",15618,4235,8329,2279,693,543,813,602,589,510,188,213,193,218,1314,626,741,584,666,536,1713,786,681,401,551,309,148,176,39,64,0,281,7289,2255,308,337,555,707,1033,620,391,303,313,488,281,381,851,514,912,465,663,557,1489,434,104,143,319,250,34,57,36,60
0500000US34003,34003,"Bergen County, New Jersey",39831,5150,20865,3168,1891,562,1506,689,1082,528,1398,492,668,331,2076,843,2097,1061,2006,782,3111,872,3219,1006,1032,570,419,374,360,304,0,281,18966,2747,1441,757,713,377,1722,933,805,365,417,314,1477,583,1742,702,1504,604,3579,1058,2975,777,1794,741,534,349,204,193,59,101
0500000US34007,34007,"Camden County, New Jersey",46298,4588,23817,2688,2365,555,2498,810,1886,661,832,355,1035,247,2863,525,2242,548,2237,366,3016,730,2491,501,1809,242,487,282,56,98,0,281,22481,2290,2245,647,1740,674,2068,729,1138,344,764,315,2133,472,2266,492,2328,398,3389,568,2290,555,1439,396,427,382,254,310,0,281
0500000US34011,34011,"Cumberland County, New Jersey",18236,3497,9466,1853,486,416,556,494,470,544,556,492,203,185,1205,591,913,468,1386,375,1778,523,908,406,421,353,584,371,0,281,0,281,8770,2008,1667,548,863,519,536,487,424,420,285,294,449,269,1158,370,578,484,1084,534,696,356,459,284,337,228,132,131,102,161
0500000US34013,34013,"Essex County, New Jersey",44786,6546,22661,3927,2294,861,1651,611,2180,749,588,518,619,342,2367,1024,2111,762,1699,786,3620,1277,3066,949,1721,714,456,439,289,276,0,281,22125,3213,1928,646,2478,813,1246,551,691,412,735,401,1740,659,1928,755,2019,638,3406,724,3133,915,1434,635,1045,508,307,278,35,60
0500000US34017,34017,"Hudson County, New Jersey",118741,8431,60796,4750,5195,1021,4998,1194,4982,1292,3869,811,1990,529,6486,1331,6159,1093,4141,1123,10837,1500,7309,1171,2744,775,1372,611,714,421,0,281,57945,4917,4433,1094,4126,1179,3211,1021,2909,829,1961,614,5024,1223,5841,1212,5019,847,9029,1385,8032,1125,4764,1100,2003,792,1199,669,394,414
0500000US34021,34021,"Mercer County, New Jersey",20930,4754,12014,2527,1034,555,980,568,650,466,802,488,224,280,1152,681,1850,649,820,487,2672,796,1019,486,744,389,67,108,0,281,0,281,8916,2776,1098,543,1102,836,728,399,333,380,172,199,843,453,1023,551,748,367,1703,672,496,334,309,302,301,245,60,109,0,281
0500000US34023,34023,"Middlesex County, New Jersey",22356,4361,11309,2334,435,305,516,317,1668,781,525,378,370,406,633,373,807,484,905,498,3063,1028,1078,472,1070,528,239,318,0,281,0,281,11047,2381,664,370,953,580,507,379,614,401,315,340,803,474,989,494,1039,524,2443,755,1514,573,499,303,518,435,153,193,36,57
0500000US34025,34025,"Monmouth County, New Jersey",10244,3710,4553,1804,327,256,236,205,922,684,228,227,46,74,374,394,484,475,455,450,836,496,403,284,0,281,242,187,0,281,0,281,5691,2203,675,773,747,642,351,303,471,305,184,301,108,136,336,405,590,389,1084,556,800,457,309,204,36,69,0,281,0,281
0500000US34027,34027,"Morris County, New Jersey",17888,4730,9456,2364,684,519,1810,784,563,453,582,422,0,281,408,341,1319,808,1370,536,1156,759,1000,533,325,305,239,273,0,281,0,281,8432,2834,858,596,589,612,796,536,664,409,212,220,129,155,872,494,499,396,2074,890,984,544,482,401,250,240,23,40,0,281
0500000US34029,34029,"Ocean County, New Jersey",15124,3528,8138,2014,572,387,1541,696,343,299,100,135,134,165,901,742,1167,474,1302,511,747,585,845,664,232,176,254,285,0,281,0,281,6986,1898,1055,538,723,548,634,653,85,113,0,281,1150,723,1224,451,1121,449,456,355,221,185,207,178,110,177,0,281,0,281
0500000US34031,34031,"Passaic County, New Jersey",63506,6657,32759,3947,3165,928,2351,807,2666,867,1615,538,1867,530,2537,749,3156,1024,2995,891,5397,1128,3723,892,2034,899,893,501,360,319,0,281,30747,3736,3529,1003,3058,1184,2245,879,1460,534,1037,429,1767,691,2112,875,2863,820,5152,929,3327,1016,2483,781,1123,527,514,399,77,119
0500000US34035,34035,"Somerset County, New Jersey",17320,4055,9106,2308,866,778,880,544,662,472,532,387,182,223,1023,484,593,502,1029,490,1273,639,1261,469,275,405,530,434,0,281,0,281,8214,2165,770,523,810,596,830,555,404,342,0,281,846,511,614,499,594,411,1806,655,1229,600,311,317,0,281,0,281,0,281
0500000US34039,34039,"Union County, New Jersey",68994,6563,36087,4055,4161,1180,2694,1149,2365,762,1703,652,1060,450,3329,842,3333,926,3614,852,5428,1129,4924,928,2521,557,571,405,248,356,136,211,32907,3343,2490,840,2472,804,2962,1024,1445,503,718,451,2937,644,3781,874,2920,755,5088,1041,4364,797,2124,707,950,650,358,291,298,321
0500000US42011,42011,"Berks County, Pennsylvania",31449,4242,16821,2157,1992,540,2203,728,1726,883,1464,434,836,366,1456,509,1403,497,1008,366,2449,583,1186,507,827,316,227,228,44,72,0,246,14628,2319,1466,577,1362,568,1100,492,1149,565,686,397,1466,418,976,451,1555,401,2104,597,2018,530,399,215,260,227,0,246,87,144
