GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC03_EST_VC02,HC03_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC03_EST_VC07,HC03_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC03_EST_VC08,HC03_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC03_EST_VC12,HC03_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC01_EST_VC14,HC01_MOE_VC14,HC02_EST_VC14,HC02_MOE_VC14,HC03_EST_VC14,HC03_MOE_VC14,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC03_EST_VC16,HC03_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC03_EST_VC17,HC03_MOE_VC17,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC03_EST_VC20,HC03_MOE_VC20,HC01_EST_VC21,HC01_MOE_VC21,HC02_EST_VC21,HC02_MOE_VC21,HC03_EST_VC21,HC03_MOE_VC21,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC03_EST_VC23,HC03_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC03_EST_VC24,HC03_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC03_EST_VC25,HC03_MOE_VC25,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC03_EST_VC27,HC03_MOE_VC27,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC03_EST_VC28,HC03_MOE_VC28,HC01_EST_VC29,HC01_MOE_VC29,HC02_EST_VC29,HC02_MOE_VC29,HC03_EST_VC29,HC03_MOE_VC29,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC03_EST_VC31,HC03_MOE_VC31,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC03_EST_VC32,HC03_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC03_EST_VC33,HC03_MOE_VC33,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC03_EST_VC36,HC03_MOE_VC36,HC01_EST_VC37,HC01_MOE_VC37,HC02_EST_VC37,HC02_MOE_VC37,HC03_EST_VC37,HC03_MOE_VC37,HC01_EST_VC38,HC01_MOE_VC38,HC02_EST_VC38,HC02_MOE_VC38,HC03_EST_VC38,HC03_MOE_VC38,HC01_EST_VC39,HC01_MOE_VC39,HC02_EST_VC39,HC02_MOE_VC39,HC03_EST_VC39,HC03_MOE_VC39,HC01_EST_VC42,HC01_MOE_VC42,HC02_EST_VC42,HC02_MOE_VC42,HC03_EST_VC42,HC03_MOE_VC42,HC01_EST_VC43,HC01_MOE_VC43,HC02_EST_VC43,HC02_MOE_VC43,HC03_EST_VC43,HC03_MOE_VC43,HC01_EST_VC44,HC01_MOE_VC44,HC02_EST_VC44,HC02_MOE_VC44,HC03_EST_VC44,HC03_MOE_VC44,HC01_EST_VC45,HC01_MOE_VC45,HC02_EST_VC45,HC02_MOE_VC45,HC03_EST_VC45,HC03_MOE_VC45,HC01_EST_VC46,HC01_MOE_VC46,HC02_EST_VC46,HC02_MOE_VC46,HC03_EST_VC46,HC03_MOE_VC46,HC01_EST_VC47,HC01_MOE_VC47,HC02_EST_VC47,HC02_MOE_VC47,HC03_EST_VC47,HC03_MOE_VC47,HC01_EST_VC50,HC01_MOE_VC50,HC02_EST_VC50,HC02_MOE_VC50,HC03_EST_VC50,HC03_MOE_VC50
0100000US,,United States,31631612,44729,16214504,27087,15417108,24538,14.7,0.1,16.8,0.2,12.4,0.2,29.6,0.1,32.6,0.2,26.5,0.2,46,0.2,42.8,0.2,49.4,0.2,9.7,0.1,7.8,0.1,11.8,0.2,210910615,70550,101763080,42649,109147535,36275,5.8,0.1,5.9,0.1,5.6,0.1,7.6,0.1,8.2,0.1,7.2,0.1,27.8,0.1,28.4,0.1,27.2,0.1,21.1,0.1,20.8,0.1,21.4,0.1,8.1,0.1,7.2,0.1,8.9,0.1,18.4,0.1,18.3,0.1,18.6,0.1,11.2,0.1,11.3,0.1,11.1,0.1,86.6,0.1,85.9,0.1,87.2,0.1,29.6,0.1,29.6,0.1,29.7,0.1,42626555,34133,21503176,24971,21123379,19377,88.6,0.1,87,0.1,90.2,0.1,32.9,0.2,28.9,0.2,36.9,0.2,40608235,25895,20214767,19237,20393468,15930,87.6,0.1,86.3,0.1,88.9,0.1,33.1,0.1,30.6,0.1,35.5,0.2,83011835,43750,40470920,27270,42540915,24251,88.1,0.1,87.1,0.1,89,0.1,29.2,0.1,29.2,0.1,29.2,0.1,44663990,18744,19574217,11445,25089773,12053,81.1,0.1,82,0.1,80.3,0.1,24.1,0.1,29.9,0.1,19.5,0.1,27.7,0.2,24.1,0.2,31.4,0.2,14.6,0.1,12.5,0.1,16.6,0.1,10.9,0.1,8.7,0.1,12.9,0.1,4.8,0.1,4.3,0.1,5.2,0.1,35597,41,41385,52,30195,39,20149,65,23059,137,15308,89,27350,54,32212,66,21968,58,32387,45,40667,92,27436,63,50050,82,60909,121,41110,92,65565,180,81789,223,54916,325,7.1,(X),(X),(X),(X),(X)
0500000US34005,34005,"Burlington County, New Jersey",39127,483,21983,315,17144,300,10.7,2.7,9.1,3.2,12.7,4.2,33.9,3.9,37.7,5.6,29,5.4,42,4.5,41.9,5.9,42.1,6.5,13.4,2.8,11.3,3.5,16.2,4.3,311957,483,149228,369,162729,288,2,0.4,1.9,0.6,2.1,0.5,5.1,0.7,5.6,1.1,4.7,0.8,29.9,1.2,30.5,1.6,29.3,1.5,19.2,1.2,19.9,1.7,18.6,1.4,8.5,0.8,7.8,1.1,9.1,1,22.5,1.1,21.5,1.4,23.4,1.7,12.7,0.9,12.7,1,12.8,1.2,92.8,0.8,92.5,1.1,93.2,0.8,35.3,1.3,34.2,1.6,36.2,1.6,53720,734,26944,648,26776,308,96.3,1.7,95.3,2.9,97.3,1.8,39.8,3.4,32.1,4.6,47.5,5.1,57852,522,28835,522,29017,20,94.7,1.8,93.8,2.3,95.6,2.1,43.1,3.1,38.7,3.5,47.5,4.3,131963,163,64206,91,67757,127,93.9,1.4,92.4,2.3,95.4,1.1,35.5,1.8,33.6,2.3,37.3,2.6,68422,160,29243,141,39179,111,86.5,1.7,88.9,2.5,84.7,2.2,24.7,2.1,33.1,3.2,18.4,2.5,17.5,4,14.4,6.7,20.6,5.6,6.3,1.3,5,1.6,7.5,2,4.4,1.3,2.8,1.2,5.8,2.1,1.5,0.5,1.3,0.6,1.7,0.7,49166,2349,55774,2517,40464,1850,26094,1590,35235,7386,19692,6594,35866,2088,46773,4358,26344,3182,41075,1351,49286,2792,36358,1332,61755,2148,75969,6959,52444,3530,80424,4835,90747,4679,71254,2302,6.5,(X),(X),(X),(X),(X)
0500000US34007,34007,"Camden County, New Jersey",45206,767,23195,577,22011,507,14.5,2.6,18.1,3.9,10.7,2.9,34.4,3.9,35.9,5.6,32.7,5.1,41.6,3.8,39.6,5.4,43.6,5.2,9.5,2.1,6.3,2,12.9,3.5,346960,744,163051,606,183909,539,4.2,0.6,3.6,0.7,4.7,0.8,7.7,0.7,7.6,1.1,7.7,1,32.5,1.5,31.8,2,33.1,1.9,19.3,1.2,21.1,1.9,17.7,1.4,7.6,0.8,6.9,1.1,8.3,1,18.2,1.2,18.4,1.5,18,1.5,10.5,0.8,10.6,1.1,10.5,0.9,88.1,1,88.7,1.4,87.6,1.2,28.7,1.2,29,1.6,28.5,1.6,69740,730,34368,598,35372,471,91.2,1.8,91.9,2.3,90.5,2.6,30.4,2.8,23.4,3.6,37.2,3.4,65685,163,31770,53,33915,152,91,2,90,3,91.9,2.4,35.5,2.9,32.9,4.1,37.9,4.4,140335,203,67010,177,73325,246,89.9,1.4,89.4,1.9,90.4,1.7,28.7,1.9,30.1,2.7,27.4,2.3,71200,119,29903,120,41297,2,79,2.1,82.2,3.6,76.7,2.8,20.9,2,28.6,3,15.3,2.5,30,4,23.8,5.3,35.1,5.5,13,1.6,9.3,1.7,16.2,2.4,10,1.6,8,2.1,11.9,2.3,4.3,1,3.7,1.1,4.9,1.7,40275,1174,46816,2447,31726,1289,22158,2955,25015,3044,16010,1833,32128,1987,42011,2788,24498,3324,34843,3114,39610,2743,30328,2071,53892,4727,65328,7177,41107,3550,71466,7781,89225,5891,60486,4747,7.6,(X),(X),(X),(X),(X)
0500000US34015,34015,"Gloucester County, New Jersey",26263,884,13204,440,13059,584,10.5,3.1,8.3,3.3,12.7,4.6,29.7,4.4,30.6,6.9,28.9,5.8,46.8,5.2,49.9,8.1,43.7,6.4,12.9,3.3,11.2,5.5,14.7,3.8,196300,912,93122,474,103178,642,2.6,0.6,2.6,0.8,2.6,0.8,5.9,0.8,5.7,1.2,6.1,1.1,35.6,1.9,34.7,2.6,36.3,2.5,19,1.3,19.6,1.8,18.4,1.8,7.8,0.9,7.4,1.2,8.3,1.2,20.1,1.3,21.6,2,18.7,1.6,9.1,1.2,8.6,1.5,9.5,1.4,91.5,1,91.8,1.4,91.2,1.4,29.1,1.8,30.1,2.3,28.2,2.3,35248,1275,17369,761,17879,863,94,2.7,93.4,4.2,94.5,3.4,36.3,4.9,34.5,5.7,37.9,6.5,37673,1022,18251,687,19422,650,97,1.2,95.4,2,98.4,1.3,38.4,4.2,34.6,6.1,42,4.9,83632,585,40250,354,43382,334,93.2,1.3,93.8,1.8,92.7,1.7,27.8,2.1,29.9,3.1,25.8,2.8,39747,310,17252,204,22495,180,80.6,2.9,81.7,4.1,79.7,4.2,16.8,2.6,21.5,4.2,13.3,2.9,16.1,5.1,17.1,8,15.2,6,11,2.3,7.7,2.7,13.8,2.9,7.2,1.9,5.4,2,8.8,3,3.1,1,2.6,1.5,3.6,1.5,46817,1537,56419,2146,37878,3406,25901,4773,26464,10104,25038,10126,32444,5088,45757,5570,25051,3247,42524,3676,56552,7966,35889,3206,61898,4226,71370,6803,52068,4762,74202,6256,88252,9387,64413,6119,5.7,(X),(X),(X),(X),(X)
0500000US34021,34021,"Mercer County, New Jersey",41104,474,20475,450,20629,179,11.5,2.8,14.4,4.8,8.7,3.1,23.2,3.8,25.3,5.7,21.1,4.9,53.9,5.1,51.2,7.5,56.6,6.1,11.4,3.1,9.2,4.5,13.7,4.2,248058,474,119501,479,128557,95,6.3,1.1,7,1.4,5.7,1.3,7.3,0.9,7.8,1.1,6.8,1.2,25,1.6,25.1,2.1,25,2,14.7,1.4,14,1.9,15.3,1.6,6.3,0.8,4.9,0.9,7.6,1.3,21.8,1.5,23,2,20.7,1.8,18.6,1.3,18.2,1.7,18.9,1.7,86.4,1.4,85.2,1.6,87.5,1.8,40.4,1.6,41.3,2.1,39.6,2,47496,448,24767,457,22729,104,85.2,3.8,83,4.5,87.7,4.1,43.9,4,39.4,5.2,48.8,4.8,49490,44,24757,44,24733,2,89.9,2.4,87.7,3.5,92.1,2.6,41.1,3.4,36.5,4.2,45.7,4.9,101108,105,49030,106,52078,96,87.9,1.7,86.8,2.1,88.9,2.3,43,2.3,44.8,3.2,41.4,3.1,49964,85,20947,74,29017,70,81,2.8,81.1,3.7,81,3.8,31.2,3.5,40.9,5,24.1,3.9,23.5,5.8,21.1,6.4,25.9,7.1,11.7,2.5,10.6,3.3,12.6,3.8,10.2,2.4,7.6,2.8,12.1,3.5,4.5,1.4,4.5,1.9,4.4,1.6,44934,2703,51452,1615,39328,2391,20630,1545,22046,2738,16850,3297,33354,4274,35159,5608,32209,5150,40413,3648,45940,2991,35992,3518,62067,5344,73193,7258,49438,3644,77367,8288,105732,13315,61942,5165,6.4,(X),(X),(X),(X),(X)
0500000US42017,42017,"Bucks County, Pennsylvania",48667,854,24986,853,23681,2,11.2,2.2,12.5,3.1,9.9,2.9,30.1,3.8,31.2,5.6,29,5.9,40.7,3.6,41,4.7,40.4,6,18,3.2,15.3,2.8,20.7,6.3,441722,853,212430,909,229292,225,1.8,0.3,1.9,0.4,1.8,0.4,4.5,0.5,4.6,0.7,4.4,0.6,31,1.1,30.4,1.6,31.7,1.5,18.1,0.8,18.1,1.3,18.2,1.1,7,0.6,6,0.7,8,0.9,22.9,1,24.1,1.4,21.8,1.2,14.6,0.8,15.1,1.1,14.2,1,93.7,0.6,93.6,0.8,93.8,0.7,37.5,1.3,39.2,1.6,35.9,1.5,68913,1110,34933,898,33980,456,95.2,1.4,94.7,2.3,95.7,1.5,39.9,2.9,36.8,3.6,43,4,77268,690,38238,462,39030,460,96.2,0.9,95.3,1.5,97.1,1.2,44.7,3,42.4,3.9,46.8,3.8,193851,446,94896,419,98955,123,96,0.7,95.7,1,96.2,0.9,39.7,1.6,40.9,2.1,38.7,2.3,101690,291,44363,168,57327,266,86.4,1.7,86.6,2.6,86.3,2,26.1,1.7,34.6,2.8,19.6,1.8,14.3,4,9.9,4,18.5,6.1,7.8,1.3,5.9,1.7,9.5,1.5,4.2,0.9,3.4,1,4.9,1.2,2.5,0.6,2.1,0.6,3,0.9,44784,1266,52055,1120,35828,1718,24835,5002,35226,9461,18958,5498,32593,1348,41357,1448,24010,1863,40933,1171,47193,3201,32768,2033,54748,3596,65680,6111,45690,4322,80150,5275,101752,4167,66178,4084,5.8,(X),(X),(X),(X),(X)
0500000US42029,42029,"Chester County, Pennsylvania",45742,685,22717,517,23025,517,10.1,2.6,13.1,3.4,7.1,2.8,32.3,3.3,31.8,4.5,32.8,5.6,44.8,4.3,45.9,5.2,43.6,6.3,12.9,2.2,9.2,3,16.6,3.6,342835,767,165740,631,177095,639,2.7,0.4,3.1,0.6,2.3,0.6,4.2,0.8,4.8,1,3.7,0.8,23.8,1.1,23.3,1.7,24.3,1.4,14.4,1,13.9,1.3,14.9,1.5,5.8,0.6,5.4,0.7,6.2,0.8,29.3,1.3,28.5,1.7,30.1,1.6,19.7,0.9,21,1.4,18.6,1.2,93.1,0.8,92.1,1.1,94,0.9,49.1,1.4,49.5,1.7,48.6,1.7,57156,736,29335,517,27821,538,93.7,1.7,90.5,3,97.1,1.4,50.1,3.7,43.4,4.4,57.2,4.8,65580,337,32167,218,33413,318,93.2,2.3,92.6,3.2,93.7,1.9,61.3,3,59,4.3,63.5,3.7,148142,583,72627,380,75515,535,94.9,0.9,94.6,1.2,95.2,1,49.9,2.1,50.7,2.6,49.2,2.6,71957,427,31611,225,40346,360,88.7,1.8,87.5,2.8,89.7,2.3,35.3,2.6,42.8,3.8,29.3,3.2,13.3,4.2,8.7,4.1,19.1,6.7,8.9,1.7,9,2.8,8.8,2.3,6,1.5,4.7,1.8,7.2,2.3,1.8,0.5,1.6,0.7,2,0.7,50018,2669,60137,4292,38933,3100,26536,3049,29907,5904,19720,3731,31745,1089,36601,2701,26332,1818,38906,4218,47119,3675,30505,5183,61878,2350,80265,6730,47340,3666,85431,6246,103145,6661,64182,5365,5.2,(X),(X),(X),(X),(X)
0500000US42045,42045,"Delaware County, Pennsylvania",58754,135,29596,53,29158,87,12.9,2.6,13.5,3.8,12.2,3.5,28.2,3,28.8,4.4,27.5,5.2,46.7,3.4,47.5,4.8,46,5.2,12.2,2.2,10.2,2.7,14.3,3.4,376182,121,175200,266,200982,240,2.2,0.5,2.3,0.6,2.2,0.5,5.8,0.8,6.1,1,5.5,0.9,32.2,1.5,31.8,1.8,32.6,1.9,16.5,1,17,1.4,16.1,1.3,7.5,0.7,6.9,0.9,8,0.9,21.4,1.1,21.2,1.5,21.7,1.2,14.3,0.9,14.7,1.1,14,1.2,92,0.9,91.6,1.2,92.4,1.1,35.7,1.4,35.9,1.8,35.6,1.6,70681,221,34737,180,35944,172,91.8,1.9,91.8,2.9,91.8,2.4,39.6,3.1,34.8,3.8,44.2,4.4,66260,604,32135,392,34125,415,94.1,1.6,91.9,2.7,96.1,1.8,43.5,3.4,40.2,4.8,46.6,4.1,155918,781,74201,425,81717,580,93.9,1.1,93.5,1.3,94.2,1.5,36.1,1.9,36.2,2.2,36,2.6,83323,516,34127,199,49196,417,86.9,1.9,86.8,2.9,87,2.1,25.6,2.2,32.2,3.6,21.1,2.3,25,5,24,6.2,26,6.5,12.3,1.8,10.5,2,13.7,2.5,7.4,1.5,6,1.6,8.6,2,3.8,0.9,3.8,1.3,3.7,1,41862,806,50998,1420,36233,1187,22749,3144,25339,5566,21944,2778,31546,1324,38415,2645,24534,2249,38429,2735,43867,4204,32273,1890,55395,3131,69624,4697,45609,3962,75000,7034,95482,6887,61870,5714,7.4,(X),(X),(X),(X),(X)
0500000US42091,42091,"Montgomery County, Pennsylvania",64122,145,32166,129,31956,82,13.1,1.7,15.4,2.4,10.7,2.4,28.7,2.8,32.2,3.6,25.1,4,41.5,3,38.4,3.5,44.7,4.5,16.7,2.2,14,2.6,19.5,3.3,567631,109,270230,401,297401,369,2.1,0.3,2.1,0.4,2.1,0.4,4.2,0.4,4.5,0.6,3.9,0.5,25.2,0.9,24.4,1.2,25.8,1.1,15.7,0.8,16.6,1.1,14.8,1,6.3,0.5,5.1,0.5,7.4,0.7,25.9,0.9,26.2,1.2,25.6,1.1,20.7,0.8,21.1,1.2,20.4,1,93.7,0.5,93.4,0.8,94,0.6,46.6,1,47.3,1.3,45.9,1.2,101009,331,50851,94,50158,324,95,1.1,93.7,1.6,96.4,1.2,54.7,2.5,47.1,3.3,62.3,3.5,103489,131,51044,73,52445,111,95.5,1,94.7,1.3,96.3,1.4,56,2.6,53.1,3.3,58.7,3.3,232516,347,112907,414,119609,241,95.4,0.7,94.6,1.1,96.2,0.8,46.7,1.6,47.1,2.1,46.3,2,130617,134,55428,123,75189,63,88.2,1.2,89.4,1.5,87.3,1.6,32.7,1.7,42.5,2.6,25.5,2.3,17.7,3.3,15.8,4.8,19.4,3.7,9.7,1.3,8.4,1.8,10.8,1.6,4.8,1,3.7,1.3,5.8,1.4,3.2,0.6,2.9,0.7,3.5,0.7,47544,1643,56111,1236,39920,1773,21234,2169,24116,2745,15750,2592,31728,917,37231,3155,26508,1670,37581,2840,44066,3707,31549,1350,60189,2844,75824,2791,46239,1741,80620,2164,101084,1516,64908,4384,5.5,(X),(X),(X),(X),(X)
0500000US42101,42101,"Philadelphia County, Pennsylvania",184176,67,89286,5,94890,67,14.7,1.8,14.9,2.2,14.6,2.6,28.7,2.5,31,3.3,26.5,3.4,44.6,2.4,43.6,3.1,45.5,3.3,12,1.5,10.5,2.2,13.4,2.1,1023920,546,469206,842,554714,546,5.9,0.4,5.8,0.7,5.9,0.5,11.9,0.6,12.4,0.9,11.5,0.8,34.2,0.9,34.7,1.4,33.9,1.1,17.8,0.6,17.2,0.9,18.2,0.8,5,0.4,4.2,0.5,5.6,0.6,14.8,0.7,15.7,1,14.1,0.9,10.4,0.5,9.9,0.7,10.8,0.7,82.2,0.7,81.7,1.1,82.5,0.9,25.2,0.8,25.6,1,24.9,1,274859,444,131445,146,143414,453,89.1,1.3,88.1,1.9,90,1.6,39.8,1.8,37,2.5,42.3,2.4,189864,660,91587,527,98277,279,84.4,1.6,85.3,2.3,83.5,2,24.9,1.7,24.1,2.5,25.6,2.2,366378,605,170314,430,196064,495,82.4,1,81.3,1.7,83.4,1.3,19.8,1.4,21.1,1.9,18.7,1.6,192819,410,75860,358,116959,390,69.6,1.6,67.3,2.3,71.1,2.2,15.1,1.3,17.9,2,13.3,1.5,39,2.4,37.1,3.1,40.7,3.2,22.7,1.4,20.4,2,24.7,1.6,17.6,1.4,16.5,2.2,18.5,1.8,9.8,1.1,9.9,1.7,9.7,1.2,33134,1473,36069,826,31312,620,19170,2255,21384,2136,16575,2186,26116,1006,29442,2656,23270,1734,32075,836,37357,2547,30157,1354,45552,1525,47041,3335,43141,3236,55958,3072,61522,4091,52369,2378,10.3,(X),(X),(X),(X),(X)
